"gene_id","gene_symbol","gene_type","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000198720.13","ANKRD13B","protein_coding",1399.80217039039,0.326657873401264,0.0864875834162921,3.77693375740372,0.00015877093695331,0.000993528851774341
"ENSG00000145808.10","ADAMTS19","protein_coding",12.7640896336225,3.64553365646994,0.965309542228194,3.77654368572289,0.000159019679109883,0.000994796453665051
"ENSG00000005156.12","LIG3","protein_coding",3786.7799483688,0.270300568814838,0.0716098733208193,3.77462710489467,0.00016024718723057,0.00100218451346376
"ENSG00000230330.1","HMGN2P3","processed_pseudogene",964.116006776705,0.486335766938445,0.128867375206878,3.77392467377956,0.00016069930029624,0.00100472037866584
"ENSG00000151014.6","NOCT","protein_coding",320.377859318964,0.60733537389036,0.160968048529986,3.77301818240794,0.000161284528920807,0.00100808679303707
"ENSG00000169231.13","THBS3","protein_coding",1610.47853577807,0.322931300262035,0.0856241674667411,3.77149711134384,0.000162271036824864,0.00101395866832706
"ENSG00000168615.13","ADAM9","protein_coding",17329.2149903711,-0.2072388159058,0.0549712825075327,-3.76994689686204,0.000163282285956323,0.00101998169061437
"ENSG00000174145.8","NWD2","protein_coding",47.1367314188985,1.52231934859123,0.403866911294285,3.76935892993214,0.000163667382196498,0.00102179476946495
"ENSG00000140374.17","ETFA","protein_coding",8025.28056534649,-0.251068869067299,0.0666077196665485,-3.76936592821672,0.000163662793562279,0.00102179476946495
"ENSG00000131899.12","LLGL1","protein_coding",11423.8784495452,0.269339740778755,0.0714714569103198,3.76849377950577,0.000164235577270352,0.00102504504991012
"ENSG00000173660.12","UQCRH","protein_coding",12709.5498791361,-0.305922319043779,0.0811983348722366,-3.76759350453602,0.000164828810820501,0.00102844967539175
"ENSG00000017797.13","RALBP1","protein_coding",8411.05333524695,-0.259300554074049,0.068849921629889,-3.76617064966247,0.000165770509503674,0.00103402594882938
"ENSG00000152413.15","HOMER1","protein_coding",1267.33961588054,0.349121249258406,0.0927118219139473,3.7656605387655,0.000166109350881216,0.00103583964247056
"ENSG00000164209.17","SLC25A46","protein_coding",4234.84073485361,-0.286342447947132,0.0760468152438375,-3.76534437410691,0.000166319690352583,0.00103685119463148
"ENSG00000113758.14","DBN1","protein_coding",17577.045769704,0.283611890060892,0.0753309340814713,3.76487950825304,0.000166629413540958,0.00103848154895573
"ENSG00000245849.8","RAD51-AS1","lncRNA",818.548822563616,-0.437153981060539,0.116135032767225,-3.76418700407783,0.000167091810221409,0.00104106218947954
"ENSG00000143409.17","MINDY1","protein_coding",928.782348534781,-0.386578544484747,0.102715161348564,-3.76359769491958,0.000167486252273567,0.00104321807031916
"ENSG00000099958.15","DERL3","protein_coding",58.2376221698447,1.34606744600079,0.357790190554504,3.76216978982753,0.000168445626950009,0.00104889047186068
"ENSG00000075151.24","EIF4G3","protein_coding",10132.9135974508,0.232543001254614,0.061814504771699,3.76194878715717,0.000168594574419879,0.00104951462174987
"ENSG00000214336.5","FOXI3","protein_coding",21.0363750893134,2.5724301403294,0.683816662762715,3.76187109851407,0.000168646963061446,0.00104953749831278
"ENSG00000185567.7","AHNAK2","protein_coding",207.031875153151,-0.838600230774796,0.222929885686601,-3.76172188933752,0.000168747623886585,0.0010498606862941
"ENSG00000048052.25","HDAC9","protein_coding",3305.03042770941,-0.299607695821742,0.0796505607920929,-3.76152650831662,0.000168879519030951,0.00105006518882439
"ENSG00000141068.16","KSR1","protein_coding",1878.77967863994,0.33742685245379,0.0897064315326852,3.76145663904651,0.000168926708956385,0.00105006518882439
"ENSG00000008294.22","SPAG9","protein_coding",23151.5296698818,-0.234839550466312,0.0624330501440177,-3.76146207697036,0.000168923035720383,0.00105006518882439
"ENSG00000163235.16","TGFA","protein_coding",481.982767283829,0.737986790415127,0.196224510457449,3.76093072519174,0.000169282311104971,0.00105197213520525
"ENSG00000165684.6","SNAPC4","protein_coding",794.420050348195,0.424614166410926,0.112942690386078,3.75955420363589,0.00017021639686341,0.00105747181961423
"ENSG00000135905.21","DOCK10","protein_coding",1051.46662626837,-0.440228928861592,0.117126468810385,-3.75857765825993,0.000170882002480538,0.00106099502692887
"ENSG00000100151.16","PICK1","protein_coding",617.112736065598,0.508285870153017,0.13523348147705,3.7585800838772,0.000170880346170272,0.00106099502692887
"ENSG00000109536.12","FRG1","protein_coding",3788.00552870447,-0.265341879830875,0.0705994983104353,-3.75841027459051,0.000170996335349038,0.00106139903344714
"ENSG00000204310.13","AGPAT1","protein_coding",2194.8864150159,0.388885213004059,0.103482378943046,3.75798485670775,0.000171287244637035,0.00106289852698874
"ENSG00000125378.16","BMP4","protein_coding",171.578793017839,0.906293485436805,0.241213934763697,3.75721861311472,0.000171812392031177,0.00106585026959738
"ENSG00000151694.15","ADAM17","protein_coding",5871.68868000769,-0.238240370778548,0.063413550533162,-3.75693158284774,0.00017200949868959,0.00106676587486103
"ENSG00000247828.10","TMEM161B-DT","lncRNA",4808.95626189582,-0.317852600534995,0.084612082969575,-3.75658640444166,0.000172246817950181,0.00106793027129112
"ENSG00000135956.9","TMEM127","protein_coding",1976.62018872478,0.324477534291532,0.0863842454559269,3.75621194095027,0.000172504619716642,0.00106891344026317
"ENSG00000256043.5","CTSO","protein_coding",743.601366319783,-0.421629409636942,0.112247228336448,-3.75625675471607,0.000172473748289938,0.00106891344026317
"ENSG00000167632.18","TRAPPC9","protein_coding",1369.74116403633,0.35267733394915,0.0939263001094678,3.75483047387278,0.000173458841872184,0.00107451717887758
"ENSG00000287620.1","ENSG00000287620","lncRNA",109.85743910205,-1.07939696417048,0.28750796920997,-3.75432015723427,0.000173812587313189,0.00107639902088607
"ENSG00000155329.12","ZCCHC10","protein_coding",2039.37990051252,-0.330636318585701,0.0880738872256479,-3.75407886492623,0.000173980084418363,0.00107693162961164
"ENSG00000137312.15","FLOT1","protein_coding",10557.9704399691,-0.242910431595407,0.0647061933898957,-3.7540522609902,0.000173998561275383,0.00107693162961164
"ENSG00000249464.8","LINC01091","lncRNA",41.2877407425479,1.91108225964021,0.50922230504392,3.75294294988783,0.000174770640319523,0.0010813996110523
"ENSG00000265808.4","SEC22B","protein_coding",7121.18014099501,-0.229521349733485,0.0611589900728896,-3.7528636339472,0.000174825967345001,0.00108143137136034
"ENSG00000186566.13","GPATCH8","protein_coding",4659.78402149856,0.284580150826074,0.0758368325766805,3.75253212927014,0.000175057387568963,0.00108255207094527
"ENSG00000179152.20","TCAIM","protein_coding",2263.39909887968,-0.291582093302848,0.0777096097533989,-3.75220123004279,0.000175288672407148,0.00108367129039082
"ENSG00000244879.10","GABPB1-AS1","lncRNA",13989.9643831315,-0.324900124135712,0.0866168217000245,-3.75100491750807,0.00017612724496584,0.00108854317062221
"ENSG00000183778.19","B3GALT5","protein_coding",509.542016866316,0.492214412363822,0.131234338010323,3.75065260987641,0.000176374918264645,0.0010897612887903
"ENSG00000102780.17","DGKH","protein_coding",2700.74986047865,0.402346166873564,0.107282378974711,3.75034717461296,0.00017658990516739,0.00109077680815121
"ENSG00000064961.19","HMG20B","protein_coding",4740.13605880195,-0.25168195212173,0.0671207948288479,-3.74968670683201,0.000177055631866227,0.00109334009416964
"ENSG00000134056.12","MRPS36","protein_coding",1313.79099550402,-0.386802213512905,0.103172399164795,-3.74908615719089,0.000177480109840743,0.0010956472683435
"ENSG00000259436.1","POU2F2-AS2","lncRNA",136.237678682143,-1.12687236172487,0.300590487012685,-3.74886235730178,0.000177638539746925,0.00109631118271197
"ENSG00000126524.12","SBDS","protein_coding",2989.95948810411,-0.275492881699345,0.0734906192899421,-3.74868091140237,0.000177767084497266,0.00109679033089736
"ENSG00000163644.15","PPM1K","protein_coding",2257.63576782768,-0.348615210158007,0.0929988730861426,-3.74859606992326,0.00017782722017032,0.0010968472540995
"ENSG00000139915.22","MDGA2","protein_coding",895.620923550228,0.40105076401943,0.106998359285795,3.74819545548559,0.000178111434341939,0.00109828587661622
"ENSG00000132581.10","SDF2","protein_coding",2214.45734441655,-0.324062576354588,0.0864933743600177,-3.74667515000304,0.000179193899288432,0.00110464450934743
"ENSG00000095794.21","CREM","protein_coding",2002.08211404801,-0.318201294653266,0.0849306222297698,-3.74660265401576,0.000179245670985461,0.00110464759192842
"ENSG00000179981.11","TSHZ1","protein_coding",411.222205046975,-0.619907549295229,0.165478265117147,-3.74615692795896,0.00017956428736463,0.00110629470153588
"ENSG00000167513.9","CDT1","protein_coding",1593.74869559073,0.479069314343455,0.127887310921968,3.74602695834121,0.000179657293198946,0.0011065512812954
"ENSG00000136720.7","HS6ST1","protein_coding",6236.62529995688,0.281980506546736,0.0753133178892135,3.74409884532681,0.000181042375673868,0.00111476364215304
"ENSG00000221866.10","PLXNA4","protein_coding",49.8309561487117,1.72690383046339,0.46127234856788,3.74378354962083,0.000181269824911642,0.00111584525077752
"ENSG00000053770.12","AP5M1","protein_coding",4108.53526576284,-0.283904587187262,0.0758398424466866,-3.74347543491852,0.000181492353418446,0.00111689595955453
"ENSG00000100813.15","ACIN1","protein_coding",15834.7553357822,0.219630116582141,0.0586786462369438,3.7429308729325,0.00018188627857666,0.00111900053453288
"ENSG00000082641.16","NFE2L1","protein_coding",13029.2549420325,0.273615154002271,0.0731124576304337,3.74238758851921,0.000182280080476994,0.00112110314983638
"ENSG00000174695.10","TMEM167A","protein_coding",13806.8345307733,-0.238674383990614,0.0637805996810192,-3.74211570891897,0.0001824774543154,0.00112199679030402
"ENSG00000159307.20","SCUBE1","protein_coding",1684.70358169356,-0.407201816366807,0.108827756028431,-3.74170920385812,0.000182772935741471,0.00112349298161198
"ENSG00000070413.20","DGCR2","protein_coding",5298.38809637775,0.299730990515933,0.0801396134584106,3.74011025984649,0.000183939550187488,0.00113034158835979
"ENSG00000171451.15","DSEL","protein_coding",2415.83002620777,-0.347351005009575,0.092891305551585,-3.73932741010601,0.000184513278838339,0.00113354393857201
"ENSG00000147408.16","CSGALNACT1","protein_coding",132.098171344936,0.991482288422913,0.265175693859006,3.73896368100044,0.000184780417716903,0.00113486148794489
"ENSG00000132768.14","DPH2","protein_coding",525.337343227346,0.511519932674555,0.136822185084261,3.73857450353932,0.000185066649606024,0.00113629551603357
"ENSG00000235706.9","DICER1-AS1","lncRNA",572.964975059792,-0.548009753044416,0.146605442269049,-3.73799051769657,0.000185496941063335,0.00113828869131574
"ENSG00000141428.17","C18orf21","protein_coding",1305.71589138788,-0.359653239102339,0.0962154036379644,-3.73800062675649,0.000185489484530633,0.00113828869131574
"ENSG00000092051.18","JPH4","protein_coding",2802.2829663565,0.341008744412287,0.0912465986094539,3.73722143739127,0.000186065048424256,0.00114144973470974
"ENSG00000226742.4","HSBP1L1","protein_coding",267.49787805046,-0.659686336189984,0.176546893946406,-3.73660686656002,0.000186520197329454,0.00114391621163196
"ENSG00000111269.3","CREBL2","protein_coding",2711.90078347459,-0.291274181189653,0.077969650124561,-3.7357379534771,0.000187165497310734,0.00114754713704034
"ENSG00000160716.6","CHRNB2","protein_coding",245.577074149024,0.705934375508418,0.189034578982,3.73441927561644,0.000188148826188109,0.00115324792609468
"ENSG00000105419.18","MEIS3","protein_coding",7994.67503461517,-0.23375648684549,0.0625998420864946,-3.7341386024985,0.000188358747988509,0.001154206264338
"ENSG00000151892.16","GFRA1","protein_coding",6363.43887088356,-0.316794514476494,0.0848460061416137,-3.73375871043054,0.000188643228542664,0.00115562080152166
"ENSG00000108671.11","PSMD11","protein_coding",6464.57066351284,0.247664593548379,0.066365459763787,3.73182969619868,0.000190094004797363,0.0011640850020363
"ENSG00000160213.9","CSTB","protein_coding",6603.51482212357,-0.371228072353592,0.0994775322605826,-3.73177806000611,0.000190132983159236,0.0011640850020363
"ENSG00000168101.15","NUDT16L1","protein_coding",2871.5137666461,-0.278698495700293,0.0747015653056965,-3.73082537909069,0.000190853477946329,0.00116816425635047
"ENSG00000171603.18","CLSTN1","protein_coding",9402.64968628292,0.273681911826251,0.0733664510319796,3.73034142958553,0.000191220461985507,0.00117007806119788
"ENSG00000279170.3","TSTD3","protein_coding",1118.86426551514,-0.403065674433788,0.108064944783804,-3.72984666989065,0.000191596329012005,0.0011720451188426
"ENSG00000249087.9","ZNF436-AS1","lncRNA",919.927359918431,-0.450439509155267,0.120802465479314,-3.72872778190441,0.00019244890606912,0.00117692639263673
"ENSG00000020426.11","MNAT1","protein_coding",1685.36791859559,-0.354133539340432,0.0949801814931597,-3.72849929083296,0.000192623450903217,0.00117765954872583
"ENSG00000101294.19","HM13","protein_coding",4041.16348871553,0.29149535729895,0.0781845705161893,3.72829773668183,0.000192777542050813,0.00117826727474745
"ENSG00000203805.11","PLPP4","protein_coding",228.98853947977,-0.683819270064658,0.183435720454781,-3.7278413842697,0.000193126858435898,0.00117973296427599
"ENSG00000175229.7","GAL3ST3","protein_coding",243.167047698085,0.671152386433429,0.180035161666025,3.72789615218861,0.000193084904772679,0.00117973296427599
"ENSG00000135930.15","EIF4E2","protein_coding",7213.75841292141,-0.236382911058123,0.0634135313517421,-3.72764149889326,0.000193280048577378,0.00118033408350329
"ENSG00000177106.17","EPS8L2","protein_coding",67.6092174888178,1.4542459448461,0.390205976334929,3.72686743167118,0.000193874363911349,0.00118329268285269
"ENSG00000126777.18","KTN1","protein_coding",16852.6841296969,-0.296424095910693,0.0795370063767918,-3.72687016288291,0.000193872263918842,0.00118329268285269
"ENSG00000063601.17","MTMR1","protein_coding",1784.54216659333,0.326139671709205,0.0875143043725245,3.72670129812056,0.000194002141999964,0.00118373722724136
"ENSG00000186193.9","SAPCD2","protein_coding",849.592113369818,0.502920557388265,0.134988111443199,3.72566555685082,0.000194800546759737,0.00118827230462586
"ENSG00000152784.16","PRDM8","protein_coding",144.468016325293,-0.855542482066851,0.229666531193602,-3.72515088559271,0.000195198430249913,0.00119036234920305
"ENSG00000113391.19","FAM172A","protein_coding",3026.36334045206,-0.29652793553937,0.0796157510002724,-3.72448833068667,0.000195711764419954,0.00119315505501639
"ENSG00000151929.10","BAG3","protein_coding",1582.49758661266,0.423555871344017,0.113736609298751,3.7240064914496,0.000196085880149478,0.00119509767689406
"ENSG00000086598.11","TMED2","protein_coding",10919.2099396201,-0.220977949966386,0.0593416189646272,-3.72382745570369,0.000196225060505054,0.0011956077286712
"ENSG00000110931.19","CAMKK2","protein_coding",2330.11108254186,0.304491337666173,0.0817701496597474,3.72374685546238,0.000196287748513919,0.00119565155265264
"ENSG00000182985.19","CADM1","protein_coding",12478.2682483302,-0.225159191482894,0.0604841977886201,-3.72261185094624,0.00019717251546441,0.00120070148266837
"ENSG00000165804.16","ZNF219","protein_coding",6862.3916413541,0.264435839212787,0.0710420937389608,3.72224163584534,0.000197461917764019,0.00120212405149076
"ENSG00000099901.18","RANBP1","protein_coding",13629.2114368706,0.29429070336003,0.0790663886766285,3.7220708860707,0.000197595529687543,0.00120259765172828
"ENSG00000177485.7","ZBTB33","protein_coding",6614.7135614486,-0.250370372621204,0.0672707771998029,-3.72182964197918,0.000197784448304154,0.00120340749469444
"ENSG00000145819.18","ARHGAP26","protein_coding",1600.3761463525,0.314539690416811,0.0845596975058754,3.7197352839981,0.000199431690114061,0.0012130874544064
"ENSG00000111229.16","ARPC3","protein_coding",6432.64053516442,-0.255020482923576,0.0685610434615444,-3.71961204275743,0.000199529021508595,0.00121333693717264
"ENSG00000183431.12","SF3A3","protein_coding",8598.06484674286,0.232719613751279,0.0625682238462842,3.71945373298462,0.000199654114224392,0.00121375504824055
"ENSG00000171067.11","C11orf24","protein_coding",1366.28983264582,0.367128216007749,0.0987112570251768,3.71921325968031,0.000199844271636015,0.00121456835892749
"ENSG00000105325.15","FZR1","protein_coding",3378.20550922118,0.3677306602529,0.0988947899177315,3.71840276478476,0.000200486435046541,0.00121812753611893
"ENSG00000134285.11","FKBP11","protein_coding",606.846862310819,0.466381252083001,0.125471127199438,3.71704042589561,0.000201570199929314,0.00122436705877561
"ENSG00000196141.14","SPATS2L","protein_coding",7505.05246832574,0.243822542780649,0.0656239034936652,3.71545320836006,0.000202839800797083,0.00123173154119875
"ENSG00000228252.9","COL6A4P2","transcribed_unitary_pseudogene",225.359095756456,-0.769377112354994,0.207101384034466,-3.71497812987553,0.000203221270081072,0.0012337002715967
"ENSG00000112659.14","CUL9","protein_coding",1351.71352264849,0.360292578766965,0.0970253622326957,3.71338555689054,0.000204504965331909,0.00124092402829118
"ENSG00000207955.5","MIR219A2HG","lncRNA",2374.25723355904,-0.318539532813,0.0857820449581524,-3.71335904813641,0.000204526397050915,0.00124092402829118
"ENSG00000237356.7","ENSG00000237356","lncRNA",494.654259958961,0.559257368339831,0.150642947302282,3.71246963999993,0.000205246687196546,0.00124494365868513
"ENSG00000144306.15","SCRN3","protein_coding",2199.29631293733,-0.29857474811142,0.0804312480972945,-3.71217350438533,0.000205487041897319,0.00124605075082402
"ENSG00000147471.12","PLPBP","protein_coding",3781.60849988749,-0.246355819762011,0.0663665819682939,-3.71204622048646,0.000205590431472361,0.00124632691223186
"ENSG00000162604.13","TM2D1","protein_coding",2054.53777061041,-0.306230122649364,0.0825362075224924,-3.71025192265965,0.000207053104622815,0.00125484082675065
"ENSG00000165671.22","NSD1","protein_coding",8335.37392354498,0.222687813306584,0.0600220417299639,3.71010060451534,0.000207176901795404,0.00125488511363002
"ENSG00000003989.18","SLC7A2","protein_coding",307.497845096263,0.615948259529286,0.166019263588002,3.71010114258692,0.000207176461462392,0.00125488511363002
"ENSG00000138279.16","ANXA7","protein_coding",3719.70128873479,-0.275566910000744,0.0742836191636097,-3.70965918332287,0.000207538436891277,0.00125672164778599
"ENSG00000153006.16","SREK1IP1","protein_coding",5033.65869950133,-0.33189545060835,0.0894809828955312,-3.70911717628133,0.000207983164838843,0.00125906077169229
"ENSG00000089220.5","PEBP1","protein_coding",22134.2664863343,-0.240373378512257,0.0648149246157402,-3.70861155725055,0.000208398842496624,0.00126122277010948
"ENSG00000111727.12","HCFC2","protein_coding",1171.67644624856,-0.3749599552653,0.101139610342175,-3.70735020628156,0.000209439223510861,0.0012671631762262
"ENSG00000230074.5","ENSG00000230074","lncRNA",500.771045649186,-0.503182903140294,0.135734339014906,-3.7071157290937,0.000209633160657549,0.00126798047343259
"ENSG00000198934.5","MAGEE1","protein_coding",371.652296640333,0.691790031002661,0.186690273067309,3.70554940885027,0.000210933003994041,0.00127548458351154
"ENSG00000137364.5","TPMT","protein_coding",1554.45021335847,-0.317521255197011,0.085695173010476,-3.70524084429113,0.000211189963509264,0.00127668006840828
"ENSG00000104953.20","TLE6","protein_coding",74.3070324080775,-1.24423272533922,0.335870453831098,-3.70450187310886,0.000211806542997055,0.00128004823811264
"ENSG00000134352.21","IL6ST","protein_coding",7959.19796614171,-0.247715289025456,0.0668769910016037,-3.70404357785051,0.000212189782248131,0.00128200472757599
"ENSG00000164109.14","MAD2L1","protein_coding",5712.00425267227,0.256117021155775,0.0691483693768158,3.70387651168021,0.000212329649517612,0.00128241668543529
"ENSG00000257698.3","GIHCG","lncRNA",1632.38093165095,-0.376902550043244,0.101760494280414,-3.70381996184729,0.000212377012468467,0.00128241668543529
"ENSG00000054282.16","SDCCAG8","protein_coding",1363.55095160688,-0.365582428766955,0.0987643460750118,-3.70156279361475,0.000214275610884651,0.00129351864289992
"ENSG00000033627.18","ATP6V0A1","protein_coding",4314.64742065498,0.28056089796107,0.0758015355898781,3.70125612598452,0.00021453478821614,0.00129472045157331
"ENSG00000180875.5","GREM2","protein_coding",76.1456667461555,-1.55145583824892,0.419299228932131,-3.70011612518382,0.00021550083277225,0.00130018634614341
"ENSG00000162688.17","AGL","protein_coding",2337.50402989664,-0.353136294051055,0.0954573335997571,-3.69941502380235,0.000216096977836444,0.00130341808160307
"ENSG00000153140.9","CETN3","protein_coding",2946.00984456399,-0.287602069507693,0.0777718268951466,-3.69802383445928,0.000217284490908594,0.00131008275905876
"ENSG00000196700.9","ZNF512B","protein_coding",1532.544908553,0.398940748315228,0.107880773330484,3.69797820315122,0.000217323545178742,0.00131008275905876
"ENSG00000180353.11","HCLS1","protein_coding",196.035990715046,-0.877389958498469,0.237346843918071,-3.69665736444902,0.000218456866297624,0.00131629108968135
"ENSG00000129925.11","PGAP6","protein_coding",3089.97812322998,0.31558678739693,0.0853725681090275,3.69658304051368,0.00021852080318826,0.00131629108968135
"ENSG00000124225.16","PMEPA1","protein_coding",904.355624052346,-0.368538214996827,0.0996974917458109,-3.69656456289245,0.000218536701220246,0.00131629108968135
"ENSG00000119812.20","FAM98A","protein_coding",3954.46938407348,-0.24649836278268,0.0666929247034444,-3.69601968842655,0.000219005996316743,0.00131874907508223
"ENSG00000124006.15","OBSL1","protein_coding",4655.44695278255,0.269439337444752,0.0729301349435613,3.69448565607706,0.000220332330392239,0.00132636492268812
"ENSG00000178403.4","NEUROG2","protein_coding",51.7826649191262,-1.49891816535614,0.405771050469559,-3.6939997656846,0.000220754004397388,0.00132853212981612
"ENSG00000170035.16","UBE2E3","protein_coding",49972.6640392293,-0.21325895760324,0.0577460612578094,-3.69304768079572,0.000221582457190547,0.00133277332221394
"ENSG00000154845.16","PPP4R1","protein_coding",11758.8454864142,0.22339036428632,0.0604884267108657,3.69310918523513,0.000221528851290911,0.00133277332221394
"ENSG00000245532.11","NEAT1","lncRNA",1800.13907316288,0.943250125494992,0.255485595394625,3.69198946045487,0.000222506687849203,0.00133795885841783
"ENSG00000125629.16","INSIG2","protein_coding",1638.75421567613,-0.301975987381467,0.0817951503565588,-3.69185686516992,0.000222622748990711,0.00133828323856163
"ENSG00000111877.18","MCM9","protein_coding",762.417845308699,0.392787002980698,0.106397206753832,3.69170408664465,0.000222756547060687,0.00133871403247489
"ENSG00000224616.5","RTCA-AS1","lncRNA",1097.29925378129,-0.441533525830258,0.11960467653342,-3.69160754100517,0.000222841137263329,0.00133884894097558
"ENSG00000155792.10","DEPTOR","protein_coding",93.3657229208671,-1.15456648702872,0.312935131341291,-3.68947545799688,0.000224716903952847,0.00134974231827825
"ENSG00000168894.10","RNF181","protein_coding",3891.2057916222,-0.32393920078993,0.0878146921921795,-3.68889524865611,0.000225229920852999,0.00135244666799829
"ENSG00000164418.22","GRIK2","protein_coding",435.740448195094,0.612859349899958,0.166144662789798,3.68870922248843,0.000225394636449352,0.00135268173880259
"ENSG00000122299.12","ZC3H7A","protein_coding",4280.54543544156,0.273046849407854,0.0740211704178868,3.68876698201835,0.000225343481569499,0.00135268173880259
"ENSG00000134595.9","SOX3","protein_coding",4510.23541261882,-0.295059020016539,0.0800008641850713,-3.68819790913708,0.000225847958057059,0.00135502485556651
"ENSG00000291064.1","RPL23AP7","lncRNA",1508.24630491231,0.368897042929747,0.100032067703609,3.68778784042309,0.000226212136156862,0.00135683198037294
"ENSG00000072310.18","SREBF1","protein_coding",2047.70490065793,-0.294346993060283,0.0798246389773233,-3.68742028565768,0.000226539026398957,0.00135841450703188
"ENSG00000170606.16","HSPA4","protein_coding",17161.2325752301,0.20832015310445,0.056501176570688,3.68700557666836,0.000226908386281581,0.00136025074636524
"ENSG00000162517.13","PEF1","protein_coding",3335.77688112883,-0.288617751811054,0.0782884661384257,-3.68659351814013,0.000227275945322799,0.00136207517162161
"ENSG00000177692.13","DNAJC28","protein_coding",164.069033676688,-0.93589730680342,0.25391807789997,-3.68582384737534,0.000227963994184862,0.00136581875826275
"ENSG00000101811.15","CSTF2","protein_coding",1446.51707147046,0.345297917305524,0.0936857367088066,3.68570424309921,0.000228071090035057,0.0013660805212136
"ENSG00000101290.14","CDS2","protein_coding",13406.635663246,-0.225041836848062,0.0610775096759327,-3.68452869218305,0.000229126215689098,0.00137201898749906
"ENSG00000138031.15","ADCY3","protein_coding",645.172503246071,0.418130137153099,0.113531096050238,3.68295693162406,0.000230544121545855,0.00138012589572255
"ENSG00000079257.8","LXN","protein_coding",347.737318055944,-0.635855884106918,0.172733187631643,-3.6811448501888,0.000232189042632834,0.00138958692320123
"ENSG00000120451.11","SNX19","protein_coding",4171.52494705088,0.26428661586565,0.0718021586628425,3.6807614253862,0.000232538506272729,0.00139129189604164
"ENSG00000104450.13","SPAG1","protein_coding",185.954592383565,0.751633726203077,0.204212380082806,3.68064720610129,0.000232642704170661,0.00139152888988253
"ENSG00000095587.9","TLL2","protein_coding",93.2737567945584,1.04523698939369,0.284012655014031,3.68024794297302,0.000233007281071017,0.00139332275067306
"ENSG00000232119.8","MCTS1","protein_coding",4748.09836935391,-0.241765850610731,0.0657049295444371,-3.67956943698146,0.000233628071463958,0.00139664728071337
"ENSG00000096092.6","TMEM14A","protein_coding",1449.71561228803,-0.38813301972586,0.105487445503925,-3.67942382026322,0.000233761503755493,0.00139705730885217
"ENSG00000181101.7","ENTR1P2","processed_pseudogene",119.673351067897,1.05642027504653,0.287176293066171,3.6786472301288,0.000234474321490899,0.00140092880103201
"ENSG00000115306.16","SPTBN1","protein_coding",18693.4118716905,0.265652153153879,0.0722199780438427,3.67837488115282,0.000234724788300638,0.00140203647461526
"ENSG00000131495.9","NDUFA2","protein_coding",2620.3734124576,-0.384349014497413,0.104500173867701,-3.6779748805395,0.0002350931056258,0.00140384727292346
"ENSG00000140992.19","PDPK1","protein_coding",1707.06263874353,0.356581586977953,0.0969681977039515,3.67730447116913,0.000235711629563884,0.00140715075061066
"ENSG00000160584.17","SIK3","protein_coding",1562.68381572175,0.328014457026107,0.0892230226800745,3.67634324833696,0.00023660112450332,0.00141206959208422
"ENSG00000260916.8","CCPG1","protein_coding",543.872151976274,-0.525514846193737,0.14296726632021,-3.67577040339233,0.000237132719694729,0.001414850303468
"ENSG00000160191.18","PDE9A","protein_coding",2587.01793092976,-0.32962876996978,0.0896931868404755,-3.67507033233242,0.00023778390131219,0.00141834278897318
"ENSG00000196943.14","NOP9","protein_coding",2194.1723856592,0.305773619936645,0.0832445751047931,3.67319575541973,0.000239535838134955,0.00142839735195616
"ENSG00000058804.12","NDC1","protein_coding",3866.22477391068,0.266050508193977,0.0724799370429799,3.6706779703218,0.000241907964247163,0.00144214363301193
"ENSG00000115239.24","ASB3","protein_coding",2322.83561318462,-0.29350115008698,0.079963979325681,-3.67041701228492,0.0002421550817973,0.00144300652734341
"ENSG00000170677.6","SOCS6","protein_coding",3804.73960630128,-0.256133732826966,0.0697839122449147,-3.6703836828184,0.000242186660611454,0.00144300652734341
"ENSG00000172167.8","MTBP","protein_coding",972.119242513359,0.367970588234118,0.100296506972006,3.66882755285607,0.000243665362254463,0.00145141560126414
"ENSG00000116906.13","GNPAT","protein_coding",6829.04459756462,-0.229535746446627,0.0625812588513001,-3.66780327944552,0.000244643288493638,0.00145683793548796
"ENSG00000255176.1","ENSG00000255176","lncRNA",92.5497737519198,1.12260178584845,0.306104438435932,3.66738160212404,0.000245046954267536,0.00145883852713293
"ENSG00000152495.11","CAMK4","protein_coding",747.627834493769,0.45339603485538,0.123632177981697,3.66729796608859,0.000245127092083914,0.00145891248589722
"ENSG00000142330.20","CAPN10","protein_coding",2081.32924154009,0.315295226442016,0.0860331975701745,3.66480888014002,0.000247523351251725,0.00147236074067323
"ENSG00000147180.17","ZNF711","protein_coding",5140.31263731999,-0.264169873842898,0.0720828012046198,-3.66481143113466,0.000247520884183417,0.00147236074067323
"ENSG00000169976.7","SF3B5","protein_coding",8268.50435848291,-0.31002474555504,0.0846235269641499,-3.66357627337347,0.000248718107684175,0.00147905924097586
"ENSG00000197977.4","ELOVL2","protein_coding",1945.15189406001,0.287257373499837,0.0784186808192818,3.66312427726028,0.000249157577920382,0.0014812638014058
"ENSG00000141933.9","TPGS1","protein_coding",433.481742142714,-0.542060289385288,0.14799341964948,-3.66273237464983,0.000249539209392951,0.00148312338382652
"ENSG00000175581.14","MRPL48","protein_coding",2072.22144856531,-0.30932074188136,0.0844754172982484,-3.66166574577873,0.000250580662153494,0.00148890247272395
