"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","leadingGeneSymbols"
"GO:0030029","actin filament-based process",413,0.338945613547633,1.52671021797896,0.000354579200027448,0.00385945821568337,0.00271856016215376,2505,"tags=43%, list=31%, signal=32%","13640/235281/14219/69550/21803/20312/118449/76441/11856/58226/76566/213019/27428/14787/16971/56226/232227/12373/20535/107831/74137/56320/16504/20191/109934/14107/15223/26875/22041/12296/20648/72333/240505/56332/76884/245666/18810/11539/19261/13824/50490/213649/13717/330267/12614/225288/13821/68732/217125/71461/20266/14613/109270/12927/98932/20740/259300/211401/101497/20356/18754/16511/11519/67399/216439/360013/192176/70435/11854/230837/18590/21808/140492/231637/381921/22793/50932/286940/17974/213556/17127/17886/68075/217692/18186/54004/54418/58234/140580/56543/104445/268747/110380/75770/11928/14609/216459/14270/192197/93840/242506/208846/20742/64652/11554/234686/60595/14163/21894/56717/319262/227753/27494/234094/140579/170758/17118/319974/14201/328572/17921/68667/242687/21754/17925/22349/102866/94190/268396/100169/216831/207212/232906/14086/78885/57342/20971/12704/15901/242553/69807/215114/13430/77579/20544/11938/16332/71960/102098/20194/76108/21927/66196/11518/50873/71709/71602/20416/18015/18481/56441/215789/75547/223701/13383/22138/217866/13839/170731/76260/93742/227377/20779/235431/74569/16798/239719/233977/13043","Efna5/Scn3b/Ccn2/Bst2/Tgfb1/Cx3cl1/Synpo2/Daam2/Arhgap6/Cacna1h/Rflnb/Pdlim2/Shroom3/Rhpn1/Lrp1/Espn/Iqsec1/Casq2/Slc4a2/Adgrb1/Nuak2/Dbn1/Kcnc3/Ryr2/Abr/Fat1/Foxj1/Pclo/Trf/Cacnb2/Snta1/Palld/Cdc42bpg/Amotl2/Cyfip2/Iqsec2/Plec/Adora1/Sirpa/Epb41l4a/Nox4/Arhgef19/Eln/Thsd7a/Celsr1/Fhod3/Epb41l1/Carmil1/Samd14/Ptk7/Scn1b/Gja5/Prr5/Bcar1/Myl9/Sptan1/Ehd2/Mtss1/Plekhg2/Sema5a/Prkce/Kcnh2/Add2/Pdlim7/Agap2/Myo18a/Flna/Inf2/Rhod/Asap3/Pdgfa/Tgfb2/Kcnn2/Ssh1/Taok2/Zyx/Mink1/Flnb/Nck2/Plekhh2/Smad3/Myh9/Lurap1/Sipa1l1/Nrp1/Diaph2/Fmn2/Shank3/Elmo1/Kcnd3/Cdc42ep1/Carmil3/Shroom2/Brsk2/Atp1a1/Gja1/Myl6b/Srgap2/Bcas3/Vangl2/Frmd3/Daam1/Sptbn1/Nisch/Adrb1/Fhod1/Actn4/Fgd1/Tln1/Mtor/Fchsd1/Gsn/Amot/Arhgef10/Elmo2/Rac3/Marcks/Auts2/Fhl3/Ep300/Myo7a/Trpm4/Wasf2/Tesk1/Myo9b/Vil1/Pls3/Ophn1/Sh3pxd2b/Phactr4/Arhgap44/Arhgef17/Arhgap35/Fscn1/Coro7/Parva/Sdc4/Cit/Id1/Kank4/Trim32/Hip1/Dnm2/Myh10/Slc9a1/Atp2a2/Inppl1/Myh14/Arhgef18/S100a10/Rap2a/Tnfaip1/Myo19/Add1/Prkn/Syde1/Myo1e/Shc1/Nf1/Pak3/Naa80/Phactr2/Akap13/Mrtfa/Dlg1/Ttn/Cdc42bpb/Epha5/Mfn2/Ttc8/Pard3/Farp2/Src/Coro2b/Ttc17/Lats1/Mrtfb/Ppfia1/Cttn"
"GO:0006261","DNA-templated DNA replication",97,-0.305810934081642,-1.7723953523122,0.000357276141604378,0.00387948769588638,0.00273266870897707,3391,"tags=63%, list=41%, signal=37%","71711/22427/76781/70024/67141/18971/26428/78833/235559/245000/22036/18968/20892/69723/18393/66983/382985/12544/107373/19819/20133/72151/109145/69263/27354/68145/19687/66403/59001/19718/19076/12144/72107/26429/18972/66979/69745/66131/381760/218973/56452/272551/21877/69270/327762/18975/225182/12545/19075/18538/56455/272158/74729/117599/18974/50776/57441/27214/69928/93696/106344","Mus81/Wrn/Mettl4/Mcm10/Fbxo5/Pold1/Orc4/Gins3/Topbp1/Atr/Traip/Pola1/Cenpx/Rpain/Orc2/Zfp830/Rrm2b/Cdc45/Fam111a/Rnaseh1/Rrm1/Rfc5/Gins4/Rfc3/Nbn/Etaa1/Rfc1/Asf1a/Pole3/Rfc2/Prim2/Blm/Dscc1/Orc5/Pold2/Pole4/Pold4/Tipin/Ssbp1/Wdhd1/Orc6/Gins2/Tk1/Gins1/Dna2/Polg/Rbbp8/Cdc7/Prim1/Pcna/Dynll1/Poln/Setmar/Helb/Pole2/Polg2/Gmnn/Dbf4/Cenps/Chrac1/Rfc4"
"GO:0006457","protein folding",115,-0.295309036959491,-1.77616804745498,0.000359706046803364,0.00389652866010917,0.00274467217782471,3058,"tags=58%, list=37%, signal=37%","228005/268390/13347/15512/19035/414077/70356/12539/72726/70369/56445/70430/12017/22791/18637/19298/72170/15519/14828/30933/12304/68816/12468/56351/93684/66411/11632/15502/30931/217737/67466/12462/56612/98828/67285/110920/19038/12469/56031/12466/73635/12461/66861/72341/68833/12464/100043508/14228/238831/66101/50497/67738/15510/70225/12465/67199/52653/268373/21454/56330/22327/72599/53381/15528/21371/109054/66120","Ppig/Ahsa2/Dffa/Hspa2/Ppib/Wdr83os/St13/Cdc37/Tbcc/Bag5/Dnaja2/Tbce/Bag1/Dnajc2/Pfdn2/Pex19/Chchd4/Hsp90aa1/Hspa5/Tor2a/Pdia4/Ppil1/Cct7/Ptges3/Selenof/Tbcb/Aip/Dnaja1/Tor1a/Ahsa1/Pdcl/Cct3/Pfdn5/Cdc123/Cwc27/Hspa13/Ppic/Cct8/Ppie/Cct6a/Ptges3l/Cct2/Dnajc10/Elp6/Pdcl3/Cct4/Ptges3-ps/Fkbp4/Ppwd1/Ppih/Hspa14/Ppid/Hspd1/Ppil3/Cct5/Pfdn1/Nudcd2/Ppia/Tcp1/Pdcd5/Vbp1/Pdia5/Prdx4/Hspe1/Tbca/Pfdn4/Fkbp11"
"GO:0006626","protein targeting to mitochondrion",52,-0.388589884776233,-1.96897172423406,0.000363462087647884,0.00392781941019003,0.00276671304000274,3359,"tags=75%, list=41%, signal=45%","17714/68653/67713/12122/66541/69934/75734/66525/73078/69821/66437/21854/67952/70478/72170/15519/11632/30056/26926/28185/66449/21855/75387/30059/30058/67067/56428/223696/21856/53600/67105/15510/30055/12177/56330/72930/68512/66169/12578","Grpel2/Samm50/Dnajc19/Bid/Immp1l/Trmt10b/Mff/Timm50/Pmpcb/Mterf4/Fis1/Timm17a/Tomm20/Mipep/Chchd4/Hsp90aa1/Aip/Timm9/Aifm1/Tomm70a/Pam16/Timm17b/Sirt4/Timm10/Timm8a1/Romo1/Mtch2/Tomm22/Timm44/Timm23/Timm21/Hspd1/Timm13/Bnip3l/Pdcd5/Ppp2r2b/Tomm5/Tomm7/Cdkn2a"
"GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",10,0.828216388679262,2.10314790759657,0.000371411804536877,0.00400417297843566,0.00282049565851313,1078,"tags=80%, list=13%, signal=70%","15040/14964/15015/15042/77777/15024/15039/667281","H2-T23/H2-D1/H2-Q4/H2-T24/Ulbp1/H2-T10/H2-T22/H60b"
"GO:0030198","extracellular matrix organization",141,0.426218511419346,1.79352713121711,0.000376480790657471,0.00403003550850362,0.00283871294187418,1309,"tags=34%, list=16%, signal=29%","69700/14219/21803/26427/30806/118453/241327/58223/12831/18073/16779/17390/373864/15530/407800/240913/12305/246228/12841/20724/53867/18128/72043/94216/13138/18034/13717/108153/224224/13078/12006/12832/20356/16795/226519/14268/233332/21808/11820/239337/237360/17127/58994/12830/229534/102693/108075/11803","Col22a1/Ccn2/Tgfb1/Creb3l1/Adamts8/Mmp28/Olfml2a/Mmp19/Col5a1/Nid1/Lamb2/Mmp2/Col27a1/Hspg2/Ecm2/Adamts4/Ddr1/Vwa1/Col9a3/Serpinb5/Col5a3/Notch1/Sulf2/Col4a6/Dag1/Nfkb2/Eln/Adamts7/Impg2/Cyp1b1/Axin2/Col5a2/Sema5a/Large1/Lamc1/Fn1/Adamts17/Tgfb2/App/Adamts12/Adamts14/Smad3/Smpd3/Col4a5/Pbxip1/Phldb1/Ltbp4/Aplp1"
"GO:0043062","extracellular structure organization",141,0.426218511419346,1.79352713121711,0.000376480790657471,0.00403003550850362,0.00283871294187418,1309,"tags=34%, list=16%, signal=29%","69700/14219/21803/26427/30806/118453/241327/58223/12831/18073/16779/17390/373864/15530/407800/240913/12305/246228/12841/20724/53867/18128/72043/94216/13138/18034/13717/108153/224224/13078/12006/12832/20356/16795/226519/14268/233332/21808/11820/239337/237360/17127/58994/12830/229534/102693/108075/11803","Col22a1/Ccn2/Tgfb1/Creb3l1/Adamts8/Mmp28/Olfml2a/Mmp19/Col5a1/Nid1/Lamb2/Mmp2/Col27a1/Hspg2/Ecm2/Adamts4/Ddr1/Vwa1/Col9a3/Serpinb5/Col5a3/Notch1/Sulf2/Col4a6/Dag1/Nfkb2/Eln/Adamts7/Impg2/Cyp1b1/Axin2/Col5a2/Sema5a/Large1/Lamc1/Fn1/Adamts17/Tgfb2/App/Adamts12/Adamts14/Smad3/Smpd3/Col4a5/Pbxip1/Phldb1/Ltbp4/Aplp1"
"GO:0045229","external encapsulating structure organization",141,0.426218511419346,1.79352713121711,0.000376480790657471,0.00403003550850362,0.00283871294187418,1309,"tags=34%, list=16%, signal=29%","69700/14219/21803/26427/30806/118453/241327/58223/12831/18073/16779/17390/373864/15530/407800/240913/12305/246228/12841/20724/53867/18128/72043/94216/13138/18034/13717/108153/224224/13078/12006/12832/20356/16795/226519/14268/233332/21808/11820/239337/237360/17127/58994/12830/229534/102693/108075/11803","Col22a1/Ccn2/Tgfb1/Creb3l1/Adamts8/Mmp28/Olfml2a/Mmp19/Col5a1/Nid1/Lamb2/Mmp2/Col27a1/Hspg2/Ecm2/Adamts4/Ddr1/Vwa1/Col9a3/Serpinb5/Col5a3/Notch1/Sulf2/Col4a6/Dag1/Nfkb2/Eln/Adamts7/Impg2/Cyp1b1/Axin2/Col5a2/Sema5a/Large1/Lamc1/Fn1/Adamts17/Tgfb2/App/Adamts12/Adamts14/Smad3/Smpd3/Col4a5/Pbxip1/Phldb1/Ltbp4/Aplp1"
"GO:0001654","eye development",208,0.395912221349114,1.73826226057076,0.000380902843086233,0.00405818370233992,0.00285854022179885,2470,"tags=49%, list=30%, signal=35%","330166/242022/21803/12962/11622/12831/16779/16324/214058/237979/17537/12955/333654/14107/195727/18008/14183/58235/18128/17132/14561/21385/18129/14634/14824/224224/15258/20510/20317/13836/20481/93760/13078/18032/12832/16795/387609/12724/27060/80720/21808/16878/74206/101809/50524/13649/17127/18027/27419/81896/12957/12168/18186/17986/270120/16870/110380/14609/20181/20681/14367/26570/654812/16449/17342/170788/74019/18213/69675/19881/239250/52028/231051/66993/54352/21813/244152/67661/268396/100169/232906/75605/98711/83429/17268/77579/20586/22158/105782/57810/18015/228839/13383/114715/170731/76260/21834/20664/16476/106633/20848/18986","Miat/Frem2/Tgfb1/Crybb3/Ahr/Col5a1/Lamb2/Inhbb/Megf11/Sdk2/Meis3/Cryab/Ppp1r13l/Fat1/Nhs/Nes/Fgfr2/Nectin1/Notch1/Maf/Gdf11/Tbx2/Notch2/Gli3/Grn/Impg2/Hipk2/Slc1a1/Serpinf1/Epha2/Ski/Arid1a/Cyp1b1/Nfix/Col5a2/Large1/Zhx2/Clcn2/Tcirg1/Pbx4/Tgfb2/Lif/Sipa1l3/Spred3/Sall2/Egfr/Smad3/Nfia/Naglu/Ift122/Cryba1/Bmpr2/Nrp1/Ndp/Fat3/Lhx2/Shroom2/Gja1/Rxra/Sox8/Fzd5/Slc7a11/Angptl7/Jag1/Mitf/Crb1/Traf3ip1/Ntrk3/Pxdn/Rom1/Slitrk6/Bbs1/Kmt2c/Smarcd3/Irx5/Tgfbr2/Tsku/Ift172/Sh3pxd2b/Phactr4/Arhgap35/Kdm5b/Rdh10/Ctns/Meis1/Myh10/Smarca4/Tulp3/Scrib/Cdon/Nf1/Tgif2/Dlg1/Spred1/Mfn2/Ttc8/Thrb/Sox1/Jun/Ift140/Stat3/Pou2f1"
"GO:0150063","visual system development",208,0.395912221349114,1.73826226057076,0.000380902843086233,0.00405818370233992,0.00285854022179885,2470,"tags=49%, list=30%, signal=35%","330166/242022/21803/12962/11622/12831/16779/16324/214058/237979/17537/12955/333654/14107/195727/18008/14183/58235/18128/17132/14561/21385/18129/14634/14824/224224/15258/20510/20317/13836/20481/93760/13078/18032/12832/16795/387609/12724/27060/80720/21808/16878/74206/101809/50524/13649/17127/18027/27419/81896/12957/12168/18186/17986/270120/16870/110380/14609/20181/20681/14367/26570/654812/16449/17342/170788/74019/18213/69675/19881/239250/52028/231051/66993/54352/21813/244152/67661/268396/100169/232906/75605/98711/83429/17268/77579/20586/22158/105782/57810/18015/228839/13383/114715/170731/76260/21834/20664/16476/106633/20848/18986","Miat/Frem2/Tgfb1/Crybb3/Ahr/Col5a1/Lamb2/Inhbb/Megf11/Sdk2/Meis3/Cryab/Ppp1r13l/Fat1/Nhs/Nes/Fgfr2/Nectin1/Notch1/Maf/Gdf11/Tbx2/Notch2/Gli3/Grn/Impg2/Hipk2/Slc1a1/Serpinf1/Epha2/Ski/Arid1a/Cyp1b1/Nfix/Col5a2/Large1/Zhx2/Clcn2/Tcirg1/Pbx4/Tgfb2/Lif/Sipa1l3/Spred3/Sall2/Egfr/Smad3/Nfia/Naglu/Ift122/Cryba1/Bmpr2/Nrp1/Ndp/Fat3/Lhx2/Shroom2/Gja1/Rxra/Sox8/Fzd5/Slc7a11/Angptl7/Jag1/Mitf/Crb1/Traf3ip1/Ntrk3/Pxdn/Rom1/Slitrk6/Bbs1/Kmt2c/Smarcd3/Irx5/Tgfbr2/Tsku/Ift172/Sh3pxd2b/Phactr4/Arhgap35/Kdm5b/Rdh10/Ctns/Meis1/Myh10/Smarca4/Tulp3/Scrib/Cdon/Nf1/Tgif2/Dlg1/Spred1/Mfn2/Ttc8/Thrb/Sox1/Jun/Ift140/Stat3/Pou2f1"
"GO:0051048","negative regulation of secretion",86,0.487480197443222,1.91790495404244,0.00039135523976918,0.00415975710252311,0.00293008741413544,1910,"tags=44%, list=23%, signal=34%","58185/16859/12652/60531/14681/16500/16324/11816/11981/18167/268860/109934/18166/13650/12801/18128/15368/11539/16009/228355/16878/17470/56458/19091/94090/14609/11419/27359/232341/93691/59090/21937/545156/15551/52055/100503659/54393/14687","Rsad2/Lgals9/Chga/Npvf/Gnao1/Kcnb1/Inhbb/Apoe/Atp9a/Npy2r/Abat/Abr/Npy1r/Rhbdf1/Cnr1/Notch1/Hmox1/Adora1/Igfbp3/Madd/Lif/Cd200/Foxo1/Prkg1/Trim9/Gja1/Asic1/Sytl4/Wnk1/Klf7/Midn/Tnfrsf1a/Kalrn/Htr1b/Rab11fip5/Cbarp/Gabbr1/Gnaz"
"GO:0043583","ear development",113,0.453811438520534,1.8609854242194,0.000392465711175309,0.00416179096065995,0.00293152004156585,2112,"tags=52%, list=26%, signal=39%","15040/242022/16531/21803/22095/18124/20692/18933/12305/109934/193385/12606/14183/13544/18128/233651/16918/17132/21385/108030/73750/14634/12614/14402/15024/71461/14472/18032/14998/65107/19156/21808/329628/27419/97031/110253/110380/16658/93840/99683/16526/22418/16449/14182/22773/239250/13617/230857/17921/224796/244152/12125/13047/20971/98711/17869/12814/14365/16206","H2-T23/Frem2/Kcnma1/Tgfb1/Tshr/Nr4a3/Sparc/Prrx1/Ddr1/Abr/Ripor2/Cebpa/Fgfr2/Dvl3/Notch1/Dchs1/Mycl/Maf/Tbx2/Lin7a/Whrn/Gli3/Celsr1/Gabrb3/H2-T10/Ptk7/Gbx2/Nfix/H2-DMa/Lrp10/Psap/Tgfb2/Fat4/Naglu/Tprn/Triobp/Shroom2/Mafb/Vangl2/Sec24b/Kcnk2/Wnt5a/Jag1/Fgfr1/Zic3/Slitrk6/Ednra/Ece1/Myo7a/Clic5/Tsku/Bcl2l11/Cux1/Sdc4/Rdh10/Myc/Col11a1/Fzd3/Lrig1"
"GO:0060627","regulation of vesicle-mediated transport",296,0.361408465184758,1.61426571679759,0.000396551086467479,0.00419528812973072,0.00295511508115215,2247,"tags=38%, list=27%, signal=29%","16859/12290/12291/30878/27062/78771/21803/58226/26362/80976/16500/20296/14725/12759/16971/11816/232227/20964/11981/16504/67295/13132/109934/234593/26875/22041/76686/18166/241727/171180/12287/18128/12217/15368/27403/19261/15114/12010/108800/69938/231760/13821/12491/259300/19271/104831/22318/360013/59033/80708/22084/11820/26562/54609/12286/116838/20239/50877/17886/13642/58994/238988/94090/14389/14809/18189/27359/98878/19326/12402/60595/22418/20979/235406/12048/77057/12890/216963/13385/74772/22249/15239/12361/107746/56508/104015/15551/268445/12475/11771/100503659/102866/94190/216831/69017/72194/20971/68423/111173/215114/13430/20616/170749/11938/17246/105782/20194/54525/14299/11305/51789/11518/50873","Lgals9/Cacna1e/Cacna1g/Apln/Cadps/Mctp1/Tgfb1/Cacna1h/Axl/Syt13/Kcnb1/Ccl2/Lrp2/Clu/Lrp1/Apoe/Iqsec1/Syn1/Atp9a/Kcnc3/Rab3c/Dab2/Abr/Ndrg4/Pclo/Trf/Clip3/Npy1r/Snph/Syt12/Cacna1b/Notch1/Bsn/Hmox1/Abca7/Sirpa/Hap1/B2m/Ston2/Scrn1/Rimbp2/Epb41l1/Cd36/Ehd2/Ptprj/Ptpn23/Vamp2/Myo18a/Slc4a8/Pacsin3/Tsc2/App/Ncdn/Ubqln2/Cacna1a/Rims2/Atxn2/Neu3/Myh9/Efnb2/Smpd3/Erc2/Trim9/Gab2/Grik5/Nrxn1/Sytl4/Ehd4/Rab11b/Cbl/Actn4/Wnt5a/Syt1/Snx33/Bcl2l1/Ston1/Cplx2/Git1/Dlg4/Atp13a2/Unc13b/Hgs/Cask/Rapgef1/Rapgef4/Synj1/Htr1b/Ankrd13b/Cd14/Ap2a1/Cbarp/Pls3/Ophn1/Arhgap44/Prrt2/Fbxl20/Sdc4/Ankrd13d/Erc1/Hip1/Dnm2/Snap91/Mtmr4/Atp2a2/Mdm2/Scrib/S100a10/Syt7/Ncs1/Abca2/Tnk2/Add1/Prkn"
"GO:0051051","negative regulation of transport",218,0.390892965432956,1.71652751999831,0.000405100955888236,0.00427575088172945,0.00301179216376237,1168,"tags=25%, list=14%, signal=22%","58185/16859/12652/76757/17472/60531/78771/21803/11622/21825/14681/16500/16324/11816/12373/11981/18167/12955/268860/109934/75607/12794/18166/241727/13650/12801/18128/15368/11539/27403/19261/53376/384783/215113/11603/12491/17755/18754/16511/16009/228355/80708/18611/21808/22084/54609/16878/17470/20239/56458/50877/19091/94090/13663","Rsad2/Lgals9/Chga/Trdn/Gbp4/Npvf/Mctp1/Tgfb1/Ahr/Thbs1/Gnao1/Kcnb1/Inhbb/Apoe/Casq2/Atp9a/Npy2r/Cryab/Abat/Abr/Wnk2/Cnih2/Npy1r/Snph/Rhbdf1/Cnr1/Notch1/Hmox1/Adora1/Abca7/Sirpa/Usp2/Irs2/Slc43a2/Agrn/Cd36/Map1b/Prkce/Kcnh2/Igfbp3/Madd/Pacsin3/Pea15a/Tgfb2/Tsc2/Ubqln2/Lif/Cd200/Atxn2/Foxo1/Neu3/Prkg1/Trim9/Ei24"
"GO:0051965","positive regulation of synapse assembly",47,0.564699359963105,2.03158069446078,0.000407375167802285,0.00428975525536918,0.00302165669140985,1756,"tags=55%, list=21%, signal=44%","13640/64085/68792/396184/232227/107831/245666/75409/11603/13048/71228/330814/216856/21983/230775/18189/13845/320747/99633/14804/18213/13385/19266/239250/20354/65945","Efna5/Clstn2/Srpx2/Flrt1/Iqsec1/Adgrb1/Iqsec2/Slitrk5/Agrn/Cux2/Dlg5/Adgrl1/Nlgn2/Tpbg/Adgrb2/Nrxn1/Ephb3/Lingo4/Adgrl2/Grid2/Ntrk3/Dlg4/Ptprd/Slitrk6/Sema4d/Clstn1"
"GO:0008090","retrograde axonal transport",15,0.735516850163671,2.05189983743154,0.000424406610091146,0.00444841002428868,0.00313341137567294,597,"tags=47%, list=7%, signal=43%","17257/81907/17754/13424/12217/16560/15114","Mecp2/Tmem108/Map1a/Dync1h1/Bsn/Kif1a/Hap1"
"GO:0051310","metaphase chromosome alignment",70,-0.346380048648964,-1.89699390163102,0.000423493452221042,0.00444841002428868,0.00313341137567294,3386,"tags=67%, list=41%, signal=40%","116733/72400/68942/109359/18005/52696/67849/12540/56208/208092/66934/67064/22680/11799/105513/66700/12237/52276/68953/54141/76959/108000/13605/67037/12617/72415/66140/76464/72124/229841/22137/66442/381293/70385/66977/73804/12534/51944/67052/268697/83815/219114/14579/110033/228421/66468/67629","Vps4a/Pinx1/Chmp2b/Abraxas2/Nek2/Zwint/Cdca5/Cdc42/Becn1/Chmp6/Dsn1/Chmp1b/Zfp207/Birc5/Chmp7/Chmp3/Bub3/Cdca8/Chmp2a/Spag5/Chmp5/Cenpf/Ect2/Pmf1/Cenpc1/Sgo1/Ska2/Knl1/Seh1l/Cenpe/Ttk/Spc25/Kif14/Spdl1/Nuf2/Kif2c/Cdk1/Knstrn/Ndc80/Ccnb1/Cenpq/Ska3/Gem/Kif22/Kif18a/Ska1/Spc24"
"GO:0099560","synaptic membrane adhesion",27,0.641520979974874,2.05454652195168,0.000434570749764094,0.00454275199546573,0.00319986482849664,1943,"tags=67%, list=24%, signal=51%","13640/235086/14735/23966/74762/171171/12563/19280/75409/381921/18189/19268/192198/19266/320772/233067/219228/243312","Efna5/Igsf9b/Gpc4/Tenm4/Mdga1/Ntng2/Cdh6/Ptprs/Slitrk5/Taok2/Nrxn1/Ptprf/Lrrc4/Ptprd/Mdga2/Lrfn3/Pcdh17/Elfn1"
"GO:0010720","positive regulation of cell development",273,0.372300788546484,1.65432578248961,0.000435413950095434,0.00454275199546573,0.00319986482849664,1761,"tags=32%, list=21%, signal=26%","17257/16859/13640/76901/21803/20312/243743/23966/15904/12977/19699/26362/14725/16971/11816/18845/18844/12767/56320/22041/22341/22724/18128/18996/238377/76527/140570/20238/15114/13138/235611/18129/17131/328365/14634/68151/13048/20317/93760/56484/17755/20356/14998/242202/12032/16362/12724/14268/56381/16878/20668/214812/11426/18846/13649/269878/57261/12168/18186/58234/14609/11776/20667/20681/19268/22418/56717/70083/18213/13385/12192/17172/268902/75788/19266/12361/68094/104156/19283/17118/54611/328572/20354/66993/21813/104015/545156","Mecp2/Lgals9/Efna5/Jade2/Tgfb1/Cx3cl1/Plxna4/Tenm4/Id4/Csf1/Reln/Axl/Lrp2/Lrp1/Apoe/Plxna2/Plxna1/Cxcr4/Dbn1/Trf/Vegfc/Zbtb7b/Notch1/Pou4f1/Gpr68/Il34/Plxnb2/Atxn1/Hap1/Dag1/Plxnb1/Notch2/Smad7/Zmiz1/Gli3/Wls/Cux2/Serpinf1/Arid1a/Foxo3/Map1b/Sema5a/H2-DMa/Pde5a/Bcan/Irf1/Clcn2/Fn1/Spen/Lif/Sox13/Zfp609/Macf1/Plxna3/Egfr/Megf8/Brd4/Bmpr2/Nrp1/Shank3/Gja1/Ap3d1/Sox12/Sox8/Ptprf/Wnt5a/Mtor/Metrn/Ntrk3/Dlg4/Zfp36l1/Ascl1/Robo2/Smurf1/Ptprd/Cask/Smarcc2/Etv5/Ptprz1/Marcks/Pde3a/Ep300/Sema4d/Smarcd3/Tgfbr2/Synj1/Kalrn"
"GO:0007059","chromosome segregation",272,-0.218026474687929,-1.49314129788166,0.000437203481802957,0.00455093647265239,0.00320562988472586,3447,"tags=55%, list=42%, signal=33%","67045/208628/68014/19357/52206/259279/116733/66296/72400/217232/68942/109359/13494/18005/67141/50883/52696/52504/70799/56419/28135/66156/59008/67849/67241/12540/24061/231123/20843/381678/20892/13205/209011/56208/211651/13006/219103/76044/16571/19252/208092/226026/233276/240697/93762/66934/67064/22680/11799/209737/105513/20460/66700/12237/107047/76499/52276/22210/68953/76478/68549/60411/12316/54141/68183/72776/12055/52683/76959/20878/75430/108000/66570/68612/66713/11740/26886/13605/67037/67733/12617/102920/73738/233406/16551/30949/217716/72415/66140/100088/76464/68250/72155/66617/108907/70645/219072/68523/70099/223499/72124/229841/21973/22137/69957/66442/381293/406217/70385/66977/14211/68501/73804/225745/70454/66165/21749/19384/229906/12534/66591/69912/12235/54392/51944/76123/12442/67052/56456/12236/268697/56150/83815/66311/219114/14579/110033/218977/69928/327799/228421/66468/19183/27050/66578/67629/22038/69736/71846","Riok2/Kntc1/Zwilch/Rad21/Anapc4/Tubgcp3/Vps4a/Haus2/Pinx1/Cdc27/Chmp2b/Abraxas2/Drg1/Nek2/Fbxo5/Chek2/Zwint/Cenpo/Cep192/Diaph3/Cep63/Anapc11/Anapc5/Cdca5/Smc6/Cdc42/Smc1a/Haus3/Stag2/Zcwpw1/Cenpx/Ddx3x/Sirt7/Becn1/Fancd2/Smc3/Cenpj/Ncapg2/Kif4/Dusp1/Chmp6/Smc5/Tubgcp5/Mcmdc2/Smarca5/Dsn1/Chmp1b/Zfp207/Birc5/Kif15/Chmp7/Stil/Chmp3/Bub3/Psmg2/Clasp2/Cdca8/Ube2b/Chmp2a/Haus8/Sgo2a/Cenpk/Aspm/Spag5/Bcas2/Sass6/Bcl7c/Ncaph2/Chmp5/Aurka/Anapc15/Cenpf/Cenpm/Ube2c/Actr2/Slc25a5/Cenph/Ect2/Pmf1/Itgb3bp/Cenpc1/Cenpi/Haus7/Prc1/Kif11/Lcmt1/Mlh3/Sgo1/Ska2/Rcc1/Knl1/Ciao2a/Cenpn/Ntmt1/Nusap1/Oip5/Haus4/Ciao2b/Smc4/Dcaf13/Seh1l/Cenpe/Top2a/Ttk/Cdc16/Spc25/Kif14/Bex4/Spdl1/Nuf2/Smc2/Nsmce2/Kif2c/Haus1/Cenpl/Bccip/Terf1/Ran/Gtf2b/Cdk1/Mad2l1bp/Nup43/Bub1/Ncapg/Knstrn/Gpsm2/Ccnb2/Ndc80/Actl6a/Bub1b/Ccnb1/Mad2l1/Cenpq/Cenpw/Ska3/Gem/Kif22/Dlgap5/Cenps/Usp44/Kif18a/Ska1/Psmc3ip/Rps3/Mis18a/Spc24/Plscr1/Nup37/Syce2"
"GO:0086010","membrane depolarization during action potential",14,0.758231784146162,2.09567061786706,0.000440206061299784,0.0045716812971684,0.00322024231226061,897,"tags=57%, list=11%, signal=51%","12291/235281/58226/12296/20266/14613/16511/12724","Cacna1g/Scn3b/Cacna1h/Cacnb2/Scn1b/Gja5/Kcnh2/Clcn2"
